geoid,geoid20,year,denom_total_hh,denom_youth_hh,avg_hh_size,youth_singleparenthh_count,youth_singleparenthh_pct,families_children_count,families_children_pct,living_alone_count,living_alone_pct,same_sex_count,same_sex_pct,opp_sex_count,opp_sex_pct
1400000US06037408631,6037408631,2019,1427,1065,3.8199999,435,40.84507,454,31.814997,145,10.161178,0,0,757,53.048351
1400000US06037408703,6037408703,2019,2013,1056,3.3900001,159,15.056818,521,25.881769,231,11.47541,0,0,1448,71.932442
1400000US06037408705,6037408705,2019,1605,1010,3.5,156,15.445544,453,28.224298,171,10.654205,10,.62305295,1022,63.676014
1400000US06037408707,6037408707,2019,2222,986,3.1600001,152,15.415821,521,23.447344,295,13.276328,11,.49504951,1445,65.031502
1400000US06037408722,6037408722,2019,1323,648,3.6300001,102,15.740741,294,22.222221,77,5.820106,0,0,852,64.399094
1400000US06037408724,6037408724,2019,1595,1829,3.5699999,543,29.688354,797,49.968651,178,11.159875,0,0,879,55.109718
1400000US06037408725,6037408725,2019,1947,1046,3.3599999,183,17.49522,478,24.550591,349,17.925013,39,2.0030816,1031,52.953262
1400000US06037408800,6037408800,2019,1688,854,2.8800001,360,42.154568,287,17.002369,530,31.398104,62,3.6729858,492,29.146919
1400000US06037408900,6037408900,2019,2437,1216,2.46,183,15.049342,493,20.229792,769,31.555191,35,1.436192,1340,54.985638
1400000US06037409000,6037409000,2019,2076,1390,3.4400001,676,48.633095,464,22.350674,388,18.689789,17,.81888247,821,39.547207
1400000US06037409100,6037409100,2019,1399,1175,4.1599998,265,22.553192,395,28.234453,183,13.080772,6,.42887777,804,57.46962
1400000US06037430003,6037430003,2019,1607,738,3.0899999,90,12.195122,340,21.157436,227,14.1257,19,1.1823273,1149,71.499687
1400000US06037430004,6037430004,2019,1372,613,2.6800001,162,26.427406,283,20.626822,366,26.676384,0,0,539,39.285713
1400000US06037430005,6037430005,2019,1277,571,2.6800001,151,26.444834,264,20.673454,341,26.703211,0,0,502,39.310886
1400000US06037430101,6037430101,2019,1927,1106,2.6900001,406,36.708862,407,21.120913,694,36.01453,0,0,737,38.245979
1400000US06037430102,6037430102,2019,1260,754,3.8699999,159,21.087534,364,28.888889,202,16.031746,0,0,724,57.460316
1400000US06037430200,6037430200,2019,519,145,2.49,32,22.068966,67,12.909441,129,24.855492,13,2.504817,205,39.499035
1400000US06037430301,6037430301,2019,1601,737,2.79,58,7.8697424,354,22.111181,224,13.991256,0,0,1105,69.019363
1400000US06037430302,6037430302,2019,2349,1008,2.4300001,326,32.34127,588,25.031929,585,24.904215,73,3.1077054,1149,48.914433
1400000US06037430400,6037430400,2019,1607,1125,3.1700001,187,16.622223,539,33.54076,163,10.143124,21,1.3067828,1023,63.658993
1400000US06037430501,6037430501,2019,1896,671,2.4200001,27,4.0238452,412,21.729958,503,26.529535,18,.94936711,961,50.685654
1400000US06037430502,6037430502,2019,3325,1321,2.3,212,16.048449,717,21.56391,1004,30.195488,26,.78195488,1522,45.774437
1400000US06037430600,6037430600,2019,1600,1036,3.1800001,227,21.911198,490,30.625,72,4.5,16,1,1101,68.8125
1400000US06037430701,6037430701,2019,2068,1414,3,167,11.810467,671,32.446808,327,15.812379,11,.53191489,1260,60.928432
1400000US06037430721,6037430721,2019,1373,1003,2.9200001,200,19.94018,443,32.265114,271,19.737801,0,0,774,56.372906
1400000US06037430723,6037430723,2019,1895,1189,2.6800001,310,26.07233,735,38.786282,332,17.519789,10,.52770448,818,43.166225
1400000US06037430724,6037430724,2019,2216,990,2.47,258,26.060606,595,26.85018,601,27.120939,0,0,789,35.604694
1400000US06037430801,6037430801,2019,2512,1717,2.97,320,18.637157,944,37.579617,282,11.226114,0,0,1294,51.512737
1400000US06037430802,6037430802,2019,1427,1040,3.3900001,206,19.807692,395,27.680449,246,17.238962,0,0,872,61.10722
1400000US06037430803,6037430803,2019,1908,1165,2.97,108,9.2703867,530,27.777779,260,13.626834,0,0,1315,68.920334
1400000US06037430901,6037430901,2019,1611,951,2.8800001,188,19.768665,395,24.518932,432,26.815643,0,0,720,44.692738
1400000US06037430902,6037430902,2019,1627,747,2.9000001,128,17.135208,390,23.970497,356,21.880762,6,.36877689,840,51.628765
1400000US06037431002,6037431002,2019,1310,586,2.55,60,10.238908,242,18.473282,443,33.816795,0,0,585,44.65649
1400000US06037431003,6037431003,2019,1405,877,2.9000001,425,48.460663,351,24.982206,301,21.423487,18,1.2811388,440,31.316727
1400000US06037431004,6037431004,2019,1491,930,2.9000001,451,48.494625,373,25.016768,319,21.395037,19,1.2743125,467,31.32126
1400000US06037431100,6037431100,2019,2200,1672,3.25,314,18.779903,665,30.227272,459,20.863636,0,0,1206,54.81818
1400000US06037431200,6037431200,2019,1587,1342,4.1999998,314,23.397913,482,30.371771,174,10.964083,5,.31505987,912,57.466919
1400000US06037431300,6037431300,2019,899,540,3.1600001,81,15,265,29.477198,116,12.903226,8,.88987762,489,54.393772
1400000US06037431400,6037431400,2019,1410,753,3.2,162,21.513945,320,22.695036,257,18.22695,36,2.5531914,741,52.553192
1400000US06037431501,6037431501,2019,1740,775,2.6700001,170,21.935484,316,18.160919,408,23.448277,9,.51724136,903,51.896553
1400000US06037431502,6037431502,2019,1450,989,3,77,7.7856421,441,30.413794,289,19.931034,0,0,860,59.310345
1400000US06037431600,6037431600,2019,1483,881,3.1700001,188,21.339388,488,32.906273,212,14.295347,0,0,840,56.641941
1400000US06037431701,6037431701,2019,2466,1067,2.9200001,21,1.968135,546,22.141119,279,11.313869,0,0,1476,59.854015
1400000US06037431800,6037431800,2019,1822,936,2.8399999,142,15.17094,499,27.387486,402,22.063665,0,0,1009,55.378704
1400000US06037431900,6037431900,2019,1405,906,3.02,213,23.509933,357,25.409252,259,18.434164,0,0,772,54.946621
1400000US06037432001,6037432001,2019,821,492,2.99,94,19.105692,282,34.348354,162,19.732035,0,0,496,60.414127
1400000US06037432002,6037432002,2019,1696,1016,2.99,195,19.192913,581,34.257076,334,19.693396,0,0,1025,60.436321
1400000US06037432101,6037432101,2019,1429,773,3.01,43,5.5627427,396,27.711687,232,16.23513,33,2.3093071,808,56.543037
1400000US06037432102,6037432102,2019,1853,1352,3.47,378,27.95858,649,35.024284,147,7.9330816,0,0,1265,68.267677
1400000US06037432201,6037432201,2019,1310,965,3.5899999,222,23.005182,466,35.572517,133,10.152672,0,0,814,62.137405
1400000US06037432202,6037432202,2019,1185,909,3.8299999,211,23.21232,303,25.56962,222,18.734177,0,0,613,51.729958
1400000US06037432300,6037432300,2019,1236,960,3.75,86,8.958333,319,25.809061,222,17.961164,0,0,759,61.407768
1400000US06037432401,6037432401,2019,1037,749,3.5799999,248,33.110813,348,33.558342,192,18.514948,0,0,574,55.351978
1400000US06037432402,6037432402,2019,1805,1525,4.1399999,401,26.295082,515,28.531857,214,11.855956,15,.83102494,911,50.470913
1400000US06037432501,6037432501,2019,934,537,3.29,116,21.60149,256,27.408993,257,27.51606,0,0,454,48.608135
1400000US06037432502,6037432502,2019,1538,881,3.29,188,21.339388,419,27.243174,424,27.56827,0,0,746,48.504551
1400000US06037432601,6037432601,2019,1796,1243,4.1500001,520,41.83427,443,24.665924,120,6.6815143,0,0,1026,57.126949
1400000US06037432602,6037432602,2019,1210,917,4.2600002,346,37.731735,349,28.842976,88,7.2727275,0,0,677,55.950413
1400000US06037432700,6037432700,2019,1502,1837,4.1199999,473,25.748503,582,38.748337,138,9.1877499,0,0,828,55.126499
1400000US06037432801,6037432801,2019,988,419,2.99,88,21.002386,137,13.866397,283,28.643724,0,0,462,46.761135
1400000US06037432802,6037432802,2019,1496,1473,3.6400001,451,30.617786,503,33.622993,222,14.839572,0,0,800,53.475937
1400000US06037432901,6037432901,2019,1314,609,3.1900001,69,11.33005,317,24.124809,146,11.111111,0,0,752,57.229832
1400000US06037432902,6037432902,2019,951,560,3.74,207,36.964287,210,22.08202,87,9.1482649,17,1.7875921,507,53.312302
1400000US06037433103,6037433103,2019,1806,1247,3.96,381,30.553328,498,27.574751,212,11.738649,6,.33222592,952,52.713177
1400000US06037433200,6037433200,2019,1780,1496,3.5999999,311,20.788771,576,32.35955,314,17.64045,0,0,976,54.831459
1400000US06037433302,6037433302,2019,434,443,3.6600001,119,26.862303,154,35.483871,72,16.589861,0,0,240,55.299538
1400000US06037433304,6037433304,2019,1403,1215,3.6900001,315,25.925926,466,33.214539,260,18.531717,0,0,731,52.102638
1400000US06037433305,6037433305,2019,1280,1079,3.55,225,20.852642,518,40.46875,230,17.96875,39,3.046875,690,53.90625
1400000US06037433306,6037433306,2019,794,701,3.79,143,20.399429,281,35.390427,85,10.70529,0,0,535,67.380356
1400000US06037433307,6037433307,2019,875,722,3.5999999,190,26.31579,329,37.599998,84,9.6000004,0,0,554,63.314285
1400000US06037433402,6037433402,2019,1182,1043,3.8800001,304,29.146692,352,29.780033,172,14.551607,17,1.4382403,645,54.568527
1400000US06037433403,6037433403,2019,1383,1430,3.5699999,493,34.475525,602,43.528561,258,18.655098,0,0,694,50.180767
1400000US06037433505,6037433505,2019,1045,1269,4.5100002,232,18.282112,465,44.497608,115,11.004785,0,0,624,59.712917
1400000US06037433506,6037433506,2019,1274,1249,4.0100002,297,23.779024,464,36.420723,153,12.009419,4,.31397173,656,51.491367
1400000US06037433601,6037433601,2019,1356,879,3.9200001,230,26.166098,377,27.802361,116,8.5545721,0,0,845,62.315636
1400000US06037433602,6037433602,2019,871,624,3.6099999,136,21.794872,263,30.195177,163,18.714121,0,0,462,53.04248
1400000US06037433803,6037433803,2019,175,125,3.54,32,25.6,47,26.857143,26,14.857142,0,0,98,56
1400000US06037433804,6037433804,2019,1514,1729,4.1999998,771,44.592251,539,35.601055,219,14.464993,1,.066050202,734,48.480846
1400000US06037433901,6037433901,2019,1394,1711,4.2800002,448,26.183519,561,40.243904,156,11.190818,0,0,764,54.806313
1400000US06037433903,6037433903,2019,1125,912,3.96,207,22.697369,230,20.444445,115,10.222222,13,1.1555556,560,49.777779
1400000US06037434001,6037434001,2019,987,1226,4.4699998,302,24.632954,452,45.795338,26,2.6342452,0,0,655,66.362717
1400000US06037434003,6037434003,2019,1049,1114,4.5599999,566,50.807899,361,34.413727,89,8.484271,0,0,551,52.526215
1400000US06037434004,6037434004,2019,713,726,4.2600002,198,27.272728,297,41.65498,42,5.8906031,5,.7012623,446,62.552593
1400000US06037434100,6037434100,2019,1359,1608,4.3899999,376,23.383085,473,34.805004,141,10.375276,17,1.2509198,817,60.117733
1400000US06037460001,6037460001,2019,1416,555,2.6600001,133,23.963964,260,18.361582,241,17.019773,12,.84745765,784,55.367233
1400000US06037460002,6037460002,2019,427,167,2.6600001,40,23.952095,79,18.501171,73,17.096018,3,.7025761,236,55.269321
1400000US06037460101,6037460101,2019,2528,957,2.6099999,214,22.361546,504,19.936708,509,20.134493,83,3.2832279,1323,52.333862
1400000US06037460200,6037460200,2019,2221,1100,2.8499999,459,41.727272,524,23.592976,405,18.235029,63,2.83656,1112,50.067535
1400000US06037460301,6037460301,2019,1716,1113,3,484,43.486073,310,18.065268,410,23.892775,17,.99067599,853,49.708626
1400000US06037460302,6037460302,2019,1452,986,3,216,21.906694,443,30.509642,436,30.027548,42,2.8925619,706,48.622589
1400000US06037460401,6037460401,2019,385,259,3.2,112,43.243244,107,27.792208,51,13.246754,3,.77922076,194,50.38961
1400000US06037460501,6037460501,2019,1857,1361,3.2,77,5.6576047,623,33.548733,223,12.008616,18,.96930534,1363,73.397957
1400000US06037460502,6037460502,2019,1459,1094,3.1800001,39,3.5648994,569,38.999313,130,8.9102125,8,.54832077,1104,75.668266
1400000US06037460601,6037460601,2019,2430,1585,2.8699999,272,17.160883,782,32.181068,444,18.271605,16,.65843624,1479,60.864197
1400000US06037460700,6037460700,2019,1670,1432,3.28,53,3.7011173,609,36.467068,192,11.497006,10,.59880239,1298,77.724548
1400000US06037460800,6037460800,2019,1390,627,2.5999999,27,4.3062201,311,22.374102,210,15.107914,19,1.3669065,887,63.81295
1400000US06037460900,6037460900,2019,2160,1475,3.27,223,15.118644,552,25.555555,446,20.648148,17,.78703701,1079,49.953705
1400000US06037461000,6037461000,2019,1817,1061,3.6800001,295,27.803959,317,17.446341,307,16.895983,5,.27517888,815,44.854156
1400000US06037461100,6037461100,2019,1985,1171,2.9400001,106,9.0520926,508,25.59194,452,22.770781,7,.35264483,1039,52.342567
1400000US06037461200,6037461200,2019,1813,705,2.72,81,11.489362,342,18.863762,294,16.216217,34,1.8753448,1033,56.977386
1400000US06037461300,6037461300,2019,2657,1355,2.7,200,14.760148,762,28.678961,567,21.339857,56,2.1076403,1482,55.777191
1400000US06037461400,6037461400,2019,1428,602,2.4000001,139,23.089701,249,17.436975,442,30.952381,28,1.9607843,585,40.966385
1400000US06037461501,6037461501,2019,1416,897,3.0599999,204,22.742476,366,25.847458,339,23.940678,40,2.8248587,630,44.491524
1400000US06037461502,6037461502,2019,1786,1250,3.1500001,394,31.52,490,27.43561,479,26.81971,40,2.2396417,670,37.513996
1400000US06037461600,6037461600,2019,1868,1594,3.3900001,324,20.326223,619,33.137047,439,23.50107,0,0,924,49.464668
1400000US06037461700,6037461700,2019,700,243,2.3,49,20.16461,103,14.714286,202,28.857143,8,1.1428572,353,50.42857
1400000US06037461901,6037461901,2019,1785,912,3,299,32.785088,382,21.40056,585,32.773109,28,1.5686275,642,35.966385
1400000US06037461902,6037461902,2019,1385,74,1.51,38,51.351353,36,2.599278,802,57.906136,8,.57761735,228,16.462093
1400000US06037462001,6037462001,2019,1215,1084,3.8099999,274,25.276752,330,27.160494,143,11.769547,0,0,716,58.930042
1400000US06037462002,6037462002,2019,1207,1056,3.4300001,559,52.935608,415,34.382767,207,17.149958,35,2.8997514,471,39.022369
1400000US06037462100,6037462100,2019,1889,1238,3.03,412,33.279484,560,29.645315,471,24.933828,12,.63525677,842,44.573849
1400000US06037462201,6037462201,2019,2015,657,1.99,178,27.092846,355,17.617867,935,46.401985,41,2.0347395,660,32.754341
1400000US06037462202,6037462202,2019,1935,298,1.92,28,9.3959732,187,9.6640825,644,33.281654,28,1.4470284,473,24.444445
1400000US06037462301,6037462301,2019,2026,1288,2.75,495,38.431679,450,22.211254,655,32.329712,10,.49358341,777,38.351433
1400000US06037462302,6037462302,2019,1665,371,2.0599999,131,35.309975,194,11.651651,549,32.972973,10,.6006006,631,37.8979
1400000US06037462400,6037462400,2019,1674,704,2.4200001,91,12.926136,426,25.448029,506,30.227001,37,2.2102747,814,48.626045
1400000US06037462500,6037462500,2019,2514,1144,2.6300001,41,3.5839162,579,23.031027,611,24.303898,16,.63643599,1415,56.284805
1400000US06037462600,6037462600,2019,918,449,2.52,56,12.47216,235,25.599129,244,26.579521,8,.87145972,519,56.535946
1400000US06037462700,6037462700,2019,2407,940,2.52,136,14.468085,496,20.606564,633,26.298296,15,.62318236,1097,45.575405
1400000US06037462800,6037462800,2019,1204,635,2.6400001,157,24.724409,306,25.415283,266,22.093023,10,.8305648,482,40.033222
1400000US06037462900,6037462900,2019,1443,830,2.76,15,1.8072289,401,27.789328,287,19.88912,51,3.5343034,876,60.70686
1400000US06037463000,6037463000,2019,1129,551,2.54,92,16.696915,265,23.472099,270,23.914968,30,2.6572187,659,58.370239
1400000US06037463103,6037463103,2019,2220,1358,3.1800001,233,17.157585,578,26.036036,379,17.072073,1,.045045044,1337,60.225224
1400000US06037463200,6037463200,2019,1497,545,2.46,64,11.743119,303,20.24048,357,23.847696,0,0,751,50.167
1400000US06037463300,6037463300,2019,987,314,2.1400001,47,14.968153,172,17.426544,363,36.778114,6,.60790277,439,44.478218
1400000US06037463400,6037463400,2019,2852,850,2.29,97,11.411765,484,16.970547,865,30.329594,104,3.6465638,1077,37.762974
1400000US06037463500,6037463500,2019,3080,699,1.9400001,0,0,369,11.980519,1161,37.694805,50,1.6233766,968,31.428572
1400000US06037463601,6037463601,2019,3716,660,1.83,122,18.484848,385,10.360602,1545,41.576965,62,1.6684607,1138,30.624327
1400000US06037463602,6037463602,2019,3495,777,2.0599999,43,5.5341053,418,11.959943,1342,38.397713,0,0,1227,35.107296
1400000US06037463700,6037463700,2019,1979,379,1.9299999,181,47.757256,224,11.318848,614,31.02577,36,1.8191005,716,36.17989
1400000US06037463800,6037463800,2019,1711,952,2.52,114,11.97479,496,28.988895,391,22.852133,74,4.3249559,921,53.828171
1400000US06037463900,6037463900,2019,1783,387,2.03,65,16.795866,216,12.114414,619,34.71677,19,1.0656197,733,41.110489
1400000US06037464000,6037464000,2019,2868,873,2.22,64,7.3310423,440,15.341702,988,34.449093,28,.97629011,1116,38.912132
1400000US06037464101,6037464101,2019,1393,799,2.9400001,139,17.396746,440,31.586504,145,10.409189,19,1.3639627,853,61.234745
1400000US06037464102,6037464102,2019,1351,774,2.9400001,135,17.44186,427,31.606218,141,10.436713,19,1.4063656,827,61.213917
1400000US06037464200,6037464200,2019,2244,1379,2.8900001,101,7.3241477,743,33.110516,269,11.987522,5,.22281639,1530,68.181816
1400000US06037480002,6037480002,2019,1270,708,3.1400001,205,28.954802,308,24.251968,221,17.401575,0,0,763,60.078739
1400000US06037480011,6037480011,2019,1924,1300,3.03,265,20.384615,559,29.054054,514,26.715178,9,.46777546,859,44.646568
1400000US06037480012,6037480012,2019,1730,1078,3.02,113,10.482375,606,35.0289,302,17.456648,0,0,1057,61.098267
1400000US06037480101,6037480101,2019,1327,654,3.0599999,248,37.92049,386,29.088169,157,11.831198,0,0,657,49.510174
1400000US06037480102,6037480102,2019,1541,874,3.04,95,10.869565,397,25.762491,315,20.441273,0,0,844,54.76963
1400000US06037480201,6037480201,2019,1433,716,2.97,113,15.782123,374,26.099092,205,14.305653,0,0,875,61.060711
1400000US06037480202,6037480202,2019,942,707,3.02,58,8.2036772,295,31.316349,172,18.259024,8,.84925687,543,57.643311
1400000US06037480302,6037480302,2019,1835,710,2.54,126,17.746479,401,21.852861,448,24.414169,19,1.0354223,923,50.299728
1400000US06037480303,6037480303,2019,1508,841,2.8699999,394,46.848988,465,30.835545,231,15.318302,9,.59681696,655,43.435013
1400000US06037480304,6037480304,2019,1943,623,2.3099999,282,45.264847,296,15.234174,642,33.041687,0,0,765,39.372105
1400000US06037480400,6037480400,2019,2504,870,2.47,60,6.8965516,482,19.249201,754,30.11182,38,1.5175719,1001,39.97604
1400000US06037480500,6037480500,2019,2176,1013,2.51,97,9.5755186,580,26.654411,612,28.125,26,1.1948529,1221,56.112133
1400000US06037480601,6037480601,2019,1052,630,2.45,163,25.873016,355,33.745247,280,26.615969,15,1.4258555,473,44.961979
1400000US06037480602,6037480602,2019,2486,1489,2.45,385,25.856279,839,33.748993,661,26.588898,36,1.4481094,1118,44.971844
1400000US06037480702,6037480702,2019,1733,959,2.74,72,7.5078206,543,31.332949,270,15.579919,49,2.8274667,1011,58.338142
1400000US06037480703,6037480703,2019,1302,965,2.99,166,17.202072,471,36.175114,201,15.437788,0,0,799,61.367126
1400000US06037480704,6037480704,2019,1924,1237,2.5899999,206,16.653193,641,33.31601,505,26.247402,0,0,922,47.920998
1400000US06037480802,6037480802,2019,1097,427,3.0699999,34,7.9625292,230,20.966272,169,15.405652,10,.91157705,576,52.506836
1400000US06037480803,6037480803,2019,1314,609,2.8699999,148,24.302135,297,22.602739,334,25.41857,41,3.1202435,583,44.36834
1400000US06037480804,6037480804,2019,1944,1021,2.8599999,241,23.604309,511,26.286009,415,21.347736,0,0,939,48.302467
1400000US06037480901,6037480901,2019,1722,994,3.21,256,25.754528,437,25.377468,258,14.982578,0,0,905,52.555168
1400000US06037480902,6037480902,2019,1422,1033,3.1700001,380,36.78606,480,33.755276,203,14.275668,18,1.2658228,704,49.507736
1400000US06037480903,6037480903,2019,1056,600,3.1500001,143,23.833334,257,24.337122,198,18.75,0,0,541,51.23106
1400000US06037481001,6037481001,2019,1710,552,2.5699999,138,25,324,18.947369,454,26.549707,15,.87719297,696,40.701756
1400000US06037481002,6037481002,2019,2256,912,2.72,85,9.3201752,416,18.439716,491,21.764185,73,3.2358155,919,40.735817
1400000US06037481101,6037481101,2019,1633,607,2.8099999,126,20.757826,296,18.126148,292,17.881201,16,.97979182,787,48.193508
1400000US06037481102,6037481102,2019,1562,906,2.73,224,24.724062,475,30.409731,333,21.318823,0,0,698,44.686298
1400000US06037481103,6037481103,2019,1698,822,3.3299999,287,34.914841,330,19.434629,242,14.252061,0,0,795,46.81979
1400000US06037481201,6037481201,2019,1302,836,3.25,194,23.205742,408,31.336405,201,15.437788,13,.99846393,708,54.37788
1400000US06037481203,6037481203,2019,2086,922,3.2,201,21.800434,381,18.264622,395,18.935762,0,0,1102,52.828381
1400000US06037481300,6037481300,2019,860,497,3.9100001,143,28.772636,225,26.16279,68,7.9069767,28,3.2558138,499,58.023254
1400000US06037481401,6037481401,2019,1938,898,3.4100001,353,39.309578,427,22.033024,202,10.423117,10,.51599586,927,47.832817
1400000US06037481403,6037481403,2019,958,362,3.4000001,81,22.37569,209,21.816284,152,15.866388,0,0,419,43.736954
1400000US06037481404,6037481404,2019,1212,457,3.4000001,102,22.319475,265,21.864687,192,15.841584,0,0,530,43.729374
1400000US06037481500,6037481500,2019,1588,572,2.9300001,82,14.335665,263,16.561712,335,21.095718,8,.50377834,826,52.015114
1400000US06037481603,6037481603,2019,1401,681,2.8699999,143,20.998531,316,22.555317,295,21.056389,7,.49964312,701,50.03569
1400000US06037481604,6037481604,2019,1412,636,2.75,106,16.666666,335,23.725212,307,21.74221,14,.99150139,694,49.150143
1400000US06037481605,6037481605,2019,1118,432,2.6300001,100,23.148148,262,23.434706,250,22.361359,8,.71556354,460,41.144901
1400000US06037481606,6037481606,2019,1677,860,3.1400001,50,5.8139534,429,25.581396,322,19.200954,10,.59630293,1006,59.988075
1400000US06037481711,6037481711,2019,1484,587,2.9300001,128,21.805792,371,25,306,20.619946,14,.94339621,660,44.474392
1400000US06037481712,6037481712,2019,1710,831,3.1700001,245,29.482552,459,26.842106,338,19.766083,13,.76023394,841,49.181286
1400000US06037481713,6037481713,2019,1060,453,3.1099999,118,26.048565,226,21.320755,159,15,0,0,465,43.867924
1400000US06037481714,6037481714,2019,965,399,3.02,140,35.087719,197,20.414507,240,24.870466,17,1.7616581,373,38.652851
1400000US06037481800,6037481800,2019,919,393,2.8399999,85,21.628498,170,18.498367,156,16.974974,9,.97932535,507,55.168663
1400000US06037481901,6037481901,2019,2042,859,2.9300001,63,7.3341093,494,24.191969,411,20.127327,4,.19588639,1289,63.12439
1400000US06037481902,6037481902,2019,1244,622,3.01,180,28.938908,298,23.954985,285,22.909967,11,.88424438,540,43.40836
1400000US06037482001,6037482001,2019,1077,298,2.5599999,23,7.7181206,153,14.206128,252,23.398329,7,.6499536,688,63.881153
1400000US06037482002,6037482002,2019,2664,1353,2.7,282,20.842571,715,26.83934,555,20.833334,0,0,1263,47.409908
1400000US06037482101,6037482101,2019,1601,892,3.2,157,17.600897,408,25.484072,240,14.990631,9,.56214863,798,49.843849
1400000US06037482102,6037482102,2019,1006,510,3.2,33,6.4705882,233,23.161034,125,12.425447,3,.29821074,598,59.44334
1400000US06037482201,6037482201,2019,1339,725,3.21,93,12.827586,303,22.628828,271,20.238985,0,0,673,50.261391
1400000US06037482202,6037482202,2019,1634,1051,3.27,264,25.118935,443,27.111383,151,9.2411261,9,.55079561,919,56.242352
1400000US06037482301,6037482301,2019,1400,990,3.72,129,13.030303,448,32,180,12.857142,0,0,803,57.357143
1400000US06037482303,6037482303,2019,1623,1380,3.97,243,17.608696,593,36.537277,67,4.1281576,12,.73937154,1033,63.647568
1400000US06037482304,6037482304,2019,936,837,3.73,209,24.970131,319,34.081196,146,15.59829,4,.42735043,415,44.337608
1400000US06037482401,6037482401,2019,1000,790,3.77,169,21.392405,316,31.6,61,6.0999999,31,3.0999999,582,58.200001
1400000US06037482403,6037482403,2019,619,382,3.3299999,44,11.518325,228,36.833603,85,13.731826,0,0,406,65.589661
1400000US06037482404,6037482404,2019,605,373,3.3299999,43,11.528151,223,36.859505,83,13.719008,0,0,396,65.454544
1400000US06037482502,6037482502,2019,940,586,3.8099999,161,27.474403,262,27.872341,123,13.085107,0,0,485,51.595745
1400000US06037482503,6037482503,2019,1111,826,4.21,291,35.230022,320,28.802881,98,8.8208818,0,0,613,55.175518
1400000US06037482521,6037482521,2019,1583,1033,3.8299999,38,3.678606,403,25.457991,163,10.296905,4,.25268477,1001,63.234364
1400000US06037482522,6037482522,2019,1593,767,2.9000001,308,40.156452,428,26.867546,408,25.612053,9,.56497175,695,43.628376
1400000US06037482600,6037482600,2019,2444,1019,2.6800001,289,28.361139,575,23.527004,341,13.952537,24,.98199672,1364,55.810146
1400000US06037482701,6037482701,2019,1447,831,3.26,237,28.519855,380,26.26123,280,19.35038,12,.82930201,615,42.501728
1400000US06037482702,6037482702,2019,845,370,2.95,49,13.243243,156,18.461538,142,16.804733,6,.71005917,455,53.846153
1400000US06037482801,6037482801,2019,1382,833,3.3699999,93,11.164466,361,26.121563,211,15.267728,8,.57887119,712,51.519535
1400000US06037500100,6037500100,2019,1689,1020,3.1900001,178,17.450981,373,22.084074,239,14.150385,12,.71047956,1144,67.732384
1400000US06037500202,6037500202,2019,1567,1036,3.4000001,50,4.8262548,428,27.313337,253,16.1455,0,0,1077,68.730057
1400000US06037500203,6037500203,2019,581,361,3.22,46,12.742382,169,29.08778,78,13.425129,3,.5163511,412,70.912224
1400000US06037500204,6037500204,2019,1657,1028,3.22,131,12.743191,483,29.149065,221,13.337357,10,.60350031,1175,70.911285
1400000US06037500300,6037500300,2019,1130,498,2.76,74,14.859438,240,21.238937,215,19.026548,24,2.1238937,672,59.469025
1400000US06037500402,6037500402,2019,1213,1377,4.0799999,108,7.8431373,567,46.74361,150,12.366035,0,0,852,70.239075
1400000US06037500403,6037500403,2019,1047,831,3.5799999,257,30.926594,309,29.512894,169,16.141356,0,0,567,54.154728
1400000US06037500404,6037500404,2019,1336,795,3.3900001,78,9.8113203,306,22.904192,265,19.835329,16,1.1976048,855,63.997005
1400000US06037500500,6037500500,2019,819,447,3.02,86,19.239374,219,26.739927,223,27.228327,14,1.7094017,391,47.741146
1400000US06037500600,6037500600,2019,1423,1163,3.8299999,236,20.292347,412,28.952917,219,15.390021,0,0,785,55.165146
1400000US06037500700,6037500700,2019,1815,1607,3.9400001,428,26.633478,635,34.986225,197,10.853994,0,0,1055,58.12672
1400000US06037500800,6037500800,2019,1454,1426,3.97,215,15.077139,362,24.896837,227,15.612104,0,0,876,60.247593
1400000US06037500900,6037500900,2019,1865,1653,3.78,472,28.554144,591,31.689009,369,19.785522,8,.42895442,1027,55.067024
1400000US06037501001,6037501001,2019,642,578,3.96,50,8.6505194,247,38.473518,53,8.2554522,0,0,428,66.666664
1400000US06037501002,6037501002,2019,1450,1117,3.46,155,13.876454,495,34.137932,162,11.172414,0,0,1087,74.965515
1400000US06037501200,6037501200,2019,1508,1218,3.3099999,201,16.502462,534,35.41114,275,18.236074,0,0,960,63.660477
1400000US06037501301,6037501301,2019,1059,728,2.99,74,10.164835,362,34.183193,299,28.234182,3,.28328612,561,52.974503
1400000US06037501302,6037501302,2019,1400,963,2.99,98,10.176532,478,34.142857,396,28.285715,3,.21428572,741,52.92857
1400000US06037501400,6037501400,2019,1283,747,2.97,138,18.473896,329,25.643024,281,21.901793,7,.54559624,543,42.322681
1400000US06037501501,6037501501,2019,846,348,2.6900001,110,31.609196,136,16.075649,189,22.340425,10,1.1820331,470,55.555557
1400000US06037501503,6037501503,2019,1996,1259,2.8299999,253,20.095314,479,23.997995,501,25.100201,11,.55110222,911,45.641281
1400000US06037501504,6037501504,2019,1549,710,2.27,321,45.211269,316,20.400259,646,41.704327,0,0,422,27.243383
